sample_id	cluster_id
PD48402b_lo0243	00
PD48402b_lo0022	00
PD48402b_lo0232	00
PD48402b_lo0306	00
PD48402b_lo0054	00
PD48402b_lo0190	00
PD48402b_lo0283	00
PD48402b_lo0398	00
PD48402b_lo0031	00
PD48402b_lo0035	00
PD48402b_lo0098	00
PD48402b_lo0058	00
PD48402b_lo0174	00
PD48402b_lo0095	00
PD48402b_lo0070	00
PD48402b_lo0265	00
PD48402b_lo0101	00
PD48402b_lo0112	00
PD48402b_lo0376	00
PD48402b_lo0247	00
PD48402b_lo0187	00
PD48402b_lo0072	00
PD48402b_lo0139	00
PD48402b_lo0348	00
PD48402b_lo0081	00
PD48402b_lo0369	00
PD48402b_lo0429	00
PD48402b_lo0212	00
PD48402b_lo0412	00
PD48402b_lo0100	00
PD48402b_lo0200	00
PD48402b_lo0057	00
PD48402b_lo0204	00
PD48402b_lo0059	00
PD48402b_lo0295	00
PD48402b_lo0085	00
PD48402b_lo0299	00
PD48402b_lo0113	00
PD48402b_lo0015	00
PD48402b_lo0173	00
PD48402b_lo0142	00
PD48402b_lo0163	00
PD48402b_lo0017	00
PD48402b_lo0066	00
PD48402b_lo0238	00
PD48402b_lo0060	00
PD48402b_lo0061	00
PD48402b_lo0114	00
PD48402b_lo0086	00
PD48402b_lo0111	00
PD48402b_lo0430	00
PD48402b_lo0014	00
PD48402b_lo0083	00
PD48402b_lo0073	00
PD48402b_lo0180	00
PD48402b_lo0118	00
PD48402b_lo0125	00
PD48402b_lo0345	00
PD48402b_lo0282	00
PD48402b_lo0227	00
PD48402b_lo0269	00
PD48402b_lo0281	00
PD48402b_lo0358	00
PD48402b_lo0213	00
PD48402b_lo0387	00
PD48402b_lo0047	00
PD48402b_lo0006	00
PD48402b_lo0386	00
PD48402b_lo0322	00
PD48402b_lo0133	00
PD48402b_lo0076	00
PD48402b_lo0074	00
PD48402b_lo0104	00
PD48402b_lo0249	00
PD48402b_lo0039	00
PD48402b_lo0096	00
PD48402b_lo0329	00
PD48402b_lo0292	00
PD48402b_lo0436	00
PD48402b_lo0107	00
PD48402b_lo0349	00
PD48402b_lo0007	00
PD48402b_lo0233	00
PD48402b_lo0250	00
PD48402b_lo0008	00
PD48402b_lo0312	00
PD48402b_lo0036	00
PD48402b_lo0368	00
PD48402b_lo0422	00
PD48402b_lo0156	00
PD48402b_lo0126	00
PD48402b_lo0347	00
PD48402b_lo0217	00
PD48402b_lo0374	00
PD48402b_lo0237	00
PD48402b_lo0097	00
PD48402b_lo0378	00
PD48402b_lo0385	00
PD48402b_lo0414	00
PD48402b_lo0381	00
PD48402b_lo0346	00
PD48402b_lo0258	00
PD48402b_lo0364	00
PD48402b_lo0371	00
PD48402b_lo0395	00
PD48402b_lo0432	00
PD48402b_lo0154	00
PD48402b_lo0161	00
PD48402b_lo0362	00
PD48402b_lo0270	00
PD48402b_lo0186	00
PD48402b_lo0038	00
PD48402b_lo0184	00
PD48402b_lo0380	00
PD48402b_lo0013	00
PD48402b_lo0041	00
PD48402b_lo0357	00
PD48402b_lo0019	00
PD48402b_lo0021	00
PD48402b_lo0179	00
PD48402b_lo0120	00
PD48402b_lo0225	00
PD48402b_lo0344	00
PD48402b_lo0259	00
PD48402b_lo0319	00
PD48402b_lo0276	00
PD48402b_lo0336	00
PD48402b_lo0209	00
PD48402b_lo0370	00
PD48402b_lo0185	00
PD48402b_lo0339	00
PD48402b_lo0055	00
PD48402b_lo0033	00
PD48402b_lo0002	00
PD48402b_lo0175	00
PD48402b_lo0389	00
PD48402b_lo0167	00
PD48402b_lo0092	00
PD48402b_lo0188	00
PD48402b_lo0248	00
PD48402b_lo0274	00
PD48402b_lo0328	00
PD48402b_lo0067	00
PD48402b_lo0313	00
PD48402b_lo0037	00
PD48402b_lo0128	00
PD48402b_lo0211	00
PD48402b_lo0099	00
PD48402b_lo0052	00
PD48402b_lo0201	00
PD48402b_lo0253	00
PD48402b_lo0182	00
PD48402b_lo0361	00
PD48402b_lo0393	00
PD48402b_lo0325	00
PD48402b_lo0105	00
PD48402b_lo0205	00
PD48402b_lo0226	00
PD48402b_lo0048	00
PD48402b_lo0300	00
PD48402b_lo0304	00
PD48402b_lo0199	00
PD48402b_lo0075	00
PD48402b_lo0280	00
PD48402b_lo0132	00
PD48402b_lo0011	00
PD48402b_lo0051	00
PD48402b_lo0049	00
PD48402b_lo0065	00
PD48402b_lo0063	00
PD48402b_lo0222	00
PD48402b_lo0034	00
PD48402b_lo0071	00
PD48402b_lo0043	00
PD48402b_lo0223	00
PD48402b_lo0224	00
PD48402b_lo0194	00
PD48402b_lo0028	00
PD48402b_lo0311	00
PD48402b_lo0146	00
PD48402b_lo0240	00
PD48402b_lo0260	00
PD48402b_lo0088	00
PD48402b_lo0410	00
PD48402b_lo0189	00
PD48402b_lo0252	00
PD48402b_lo0255	00
PD48402b_lo0267	00
PD48402b_lo0405	00
PD48402b_lo0363	00
PD48402b_lo0012	00
PD48402b_lo0340	00
PD48402b_lo0148	00
PD48402b_lo0323	00
PD48402b_lo0198	00
PD48402b_lo0121	00
PD48402b_lo0235	00
PD48402b_lo0091	00
PD48402b_lo0018	00
PD48402b_lo0373	00
PD48402b_lo0256	00
PD48402b_lo0153	00
PD48402b_lo0236	00
PD48402b_lo0426	00
PD48402b_lo0266	00
PD48402b_lo0004	00
PD48402b_lo0221	00
PD48402b_lo0228	00
PD48402b_lo0183	00
PD48402b_lo0277	00
PD48402b_lo0330	00
PD48402b_lo0024	00
PD48402b_lo0026	00
PD48402b_lo0294	00
PD48402b_lo0286	01
PD48402b_lo0195	01
PD48402b_lo0403	01
PD48402b_lo0196	01
PD48402b_lo0289	01
PD48402b_lo0420	01
PD48402b_lo0045	01
PD48402b_lo0087	01
PD48402b_lo0119	01
PD48402b_lo0331	01
PD48402b_lo0181	01
PD48402b_lo0406	01
PD48402b_lo0135	01
PD48402b_lo0239	01
PD48402b_lo0264	02
PD48402b_lo0169	02
PD48402b_lo0372	02
PD48402b_lo0293	02
PD48402b_lo0108	02
PD48402b_lo0341	02
PD48402b_lo0310	02
PD48402b_lo0053	02
PD48402b_lo0216	02
PD48402b_lo0134	02
PD48402b_lo0273	02
PD48402b_lo0242	03
PD48402b_lo0016	03
PD48402b_lo0241	03
PD48402b_lo0335	03
PD48402b_lo0392	03
PD48402b_lo0062	03
PD48402b_lo0147	03
PD48402b_lo0094	03
PD48402b_lo0078	03
PD48402b_lo0234	03
PD48402b_lo0397	03
PD48402b_lo0005	03
PD48402b_lo0210	03
PD48402b_lo0428	03
PD48402b_lo0251	03
PD48402b_lo0350	03
PD48402b_lo0355	03
PD48402b_lo0093	03
PD48402b_lo0215	03
PD48402b_lo0162	03
PD48402b_lo0417	03
PD48402b_lo0141	03
